,project_websummary,project_title,project_no,project_website,year_of_finance,lead_partner_country,type_of_beneficiary,country,themes,keywords,habitats,species,base_url,project_url,project_id,Unnamed: 0_x,area_code,area_name,area_type,postcode,clean_postcode,id,latitude,longitude,Unnamed: 0_y,coordinator,total_budget,eu_contribution,background
232,index.cfm?fuseaction=search.dspPage&n_proj_id=470,saline lagoons  - Conserving saline lagoons & their birds on ten Natura 2000 sites in England,LIFE99 NAT/UK/006086,,1999,UK,NGO-Foundation,United Kingdom,Habitats ~ Coastal / Species ~ Birds /,biodiversity / coastal area / endangered species / protected area / public-private partnership /,Atlantic salt meadows (Glauco-Puccinellietalia maritimae) / Coastal lagoons / Salicornia and other annuals colonizing mud and sand /,Recurvirostra avosetta / Sterna albifrons / Sterna hirundo / Sterna sandvicensis /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=470,470,246.0,UK0030059,Solent Maritime,SCI,PO11 9SL,PO11 9SL,537330,50.7861646337547,-0.936805480130759,146,Royal Society for the Protection of Birds,1364840.52,682419.5,"Saline lagoons are a priority habitat under the Habitats Directive and now total just 1300 hectares within the UK.  They are subject to ongoing degradation and loss through natural and man-induced processes.  Threats include development pressure, pollution, erosion, disturbance and disruption to salinity and water exchange processes.  

Saline lagoons also provide nesting sites for internationally significant concentrations of terns (Sterna spp.) and gulls (Larus spp.) and feeding and roosting sites for migrant populations of waders and wildfowl.  Breeding populations of the avocet, Recurvirostra avosetta, an Annex I bird, are virtually confined to this habitat in the UK.  Threats specific to the bird populations present on the sites include vegetation encroachment, erosion, predation and human disturbance. 

Because of the importance of the habitat, a saline lagoons action plan has been established as part of the UK’s Biodiversity Action Plan.   The aim of this LIFE project was to give a significant initial boost to the plan by maintaining and enhancing the conservation of saline lagoons and their birds on 10 English Natura 2000 sites."
233,index.cfm?fuseaction=search.dspPage&n_proj_id=470,saline lagoons  - Conserving saline lagoons & their birds on ten Natura 2000 sites in England,LIFE99 NAT/UK/006086,,1999,UK,NGO-Foundation,United Kingdom,Habitats ~ Coastal / Species ~ Birds /,biodiversity / coastal area / endangered species / protected area / public-private partnership /,Atlantic salt meadows (Glauco-Puccinellietalia maritimae) / Coastal lagoons / Salicornia and other annuals colonizing mud and sand /,Recurvirostra avosetta / Sterna albifrons / Sterna hirundo / Sterna sandvicensis /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=470,470,247.0,UK0030170,Humber Estuary,SCI,DN17 3DU,DN17 3DU,1288248,53.588816869541,-0.736754205824011,146,Royal Society for the Protection of Birds,1364840.52,682419.5,"Saline lagoons are a priority habitat under the Habitats Directive and now total just 1300 hectares within the UK.  They are subject to ongoing degradation and loss through natural and man-induced processes.  Threats include development pressure, pollution, erosion, disturbance and disruption to salinity and water exchange processes.  

Saline lagoons also provide nesting sites for internationally significant concentrations of terns (Sterna spp.) and gulls (Larus spp.) and feeding and roosting sites for migrant populations of waders and wildfowl.  Breeding populations of the avocet, Recurvirostra avosetta, an Annex I bird, are virtually confined to this habitat in the UK.  Threats specific to the bird populations present on the sites include vegetation encroachment, erosion, predation and human disturbance. 

Because of the importance of the habitat, a saline lagoons action plan has been established as part of the UK’s Biodiversity Action Plan.   The aim of this LIFE project was to give a significant initial boost to the plan by maintaining and enhancing the conservation of saline lagoons and their birds on 10 English Natura 2000 sites."
234,index.cfm?fuseaction=search.dspPage&n_proj_id=470,saline lagoons  - Conserving saline lagoons & their birds on ten Natura 2000 sites in England,LIFE99 NAT/UK/006086,,1999,UK,NGO-Foundation,United Kingdom,Habitats ~ Coastal / Species ~ Birds /,biodiversity / coastal area / endangered species / protected area / public-private partnership /,Atlantic salt meadows (Glauco-Puccinellietalia maritimae) / Coastal lagoons / Salicornia and other annuals colonizing mud and sand /,Recurvirostra avosetta / Sterna albifrons / Sterna hirundo / Sterna sandvicensis /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=470,470,240.0,UK9008021,The Wash,SPA,PE31 7LJ,PE31 7LJ,569809,52.91852,0.4761940902209821,146,Royal Society for the Protection of Birds,1364840.52,682419.5,"Saline lagoons are a priority habitat under the Habitats Directive and now total just 1300 hectares within the UK.  They are subject to ongoing degradation and loss through natural and man-induced processes.  Threats include development pressure, pollution, erosion, disturbance and disruption to salinity and water exchange processes.  

Saline lagoons also provide nesting sites for internationally significant concentrations of terns (Sterna spp.) and gulls (Larus spp.) and feeding and roosting sites for migrant populations of waders and wildfowl.  Breeding populations of the avocet, Recurvirostra avosetta, an Annex I bird, are virtually confined to this habitat in the UK.  Threats specific to the bird populations present on the sites include vegetation encroachment, erosion, predation and human disturbance. 

Because of the importance of the habitat, a saline lagoons action plan has been established as part of the UK’s Biodiversity Action Plan.   The aim of this LIFE project was to give a significant initial boost to the plan by maintaining and enhancing the conservation of saline lagoons and their birds on 10 English Natura 2000 sites."
235,index.cfm?fuseaction=search.dspPage&n_proj_id=470,saline lagoons  - Conserving saline lagoons & their birds on ten Natura 2000 sites in England,LIFE99 NAT/UK/006086,,1999,UK,NGO-Foundation,United Kingdom,Habitats ~ Coastal / Species ~ Birds /,biodiversity / coastal area / endangered species / protected area / public-private partnership /,Atlantic salt meadows (Glauco-Puccinellietalia maritimae) / Coastal lagoons / Salicornia and other annuals colonizing mud and sand /,Recurvirostra avosetta / Sterna albifrons / Sterna hirundo / Sterna sandvicensis /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=470,470,244.0,UK0017075,The Wash and North Norfolk Coast,SCI,PE31 7LJ,PE31 7LJ,569809,52.91852,0.4761940902209821,146,Royal Society for the Protection of Birds,1364840.52,682419.5,"Saline lagoons are a priority habitat under the Habitats Directive and now total just 1300 hectares within the UK.  They are subject to ongoing degradation and loss through natural and man-induced processes.  Threats include development pressure, pollution, erosion, disturbance and disruption to salinity and water exchange processes.  

Saline lagoons also provide nesting sites for internationally significant concentrations of terns (Sterna spp.) and gulls (Larus spp.) and feeding and roosting sites for migrant populations of waders and wildfowl.  Breeding populations of the avocet, Recurvirostra avosetta, an Annex I bird, are virtually confined to this habitat in the UK.  Threats specific to the bird populations present on the sites include vegetation encroachment, erosion, predation and human disturbance. 

Because of the importance of the habitat, a saline lagoons action plan has been established as part of the UK’s Biodiversity Action Plan.   The aim of this LIFE project was to give a significant initial boost to the plan by maintaining and enhancing the conservation of saline lagoons and their birds on 10 English Natura 2000 sites."
236,index.cfm?fuseaction=search.dspPage&n_proj_id=470,saline lagoons  - Conserving saline lagoons & their birds on ten Natura 2000 sites in England,LIFE99 NAT/UK/006086,,1999,UK,NGO-Foundation,United Kingdom,Habitats ~ Coastal / Species ~ Birds /,biodiversity / coastal area / endangered species / protected area / public-private partnership /,Atlantic salt meadows (Glauco-Puccinellietalia maritimae) / Coastal lagoons / Salicornia and other annuals colonizing mud and sand /,Recurvirostra avosetta / Sterna albifrons / Sterna hirundo / Sterna sandvicensis /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=470,470,242.0,UK9011031,New Forest,SPA,BH24 4BA,BH24 4BA,1597636,50.82588843,-1.67223665,146,Royal Society for the Protection of Birds,1364840.52,682419.5,"Saline lagoons are a priority habitat under the Habitats Directive and now total just 1300 hectares within the UK.  They are subject to ongoing degradation and loss through natural and man-induced processes.  Threats include development pressure, pollution, erosion, disturbance and disruption to salinity and water exchange processes.  

Saline lagoons also provide nesting sites for internationally significant concentrations of terns (Sterna spp.) and gulls (Larus spp.) and feeding and roosting sites for migrant populations of waders and wildfowl.  Breeding populations of the avocet, Recurvirostra avosetta, an Annex I bird, are virtually confined to this habitat in the UK.  Threats specific to the bird populations present on the sites include vegetation encroachment, erosion, predation and human disturbance. 

Because of the importance of the habitat, a saline lagoons action plan has been established as part of the UK’s Biodiversity Action Plan.   The aim of this LIFE project was to give a significant initial boost to the plan by maintaining and enhancing the conservation of saline lagoons and their birds on 10 English Natura 2000 sites."
237,index.cfm?fuseaction=search.dspPage&n_proj_id=337,Border Mires  - The Border Mires - Active Blanket Bog Rehabilitation Project,LIFE98 NAT/UK/005432,,1998,UK,NGO-Foundation,United Kingdom,Habitats ~ Bogs and Mires /,protected area / public-private partnership / site rehabilitation /,Alkaline fens / Blanket bogs (* if active bog) / European dry heaths / Northern Atlantic wet heaths with Erica tetralix /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=337,337,271.0,UK0012923,"Border Mires, Kielder - Butterburn",SCI,NE48 1EU,NE48 1EU,734704,55.272931666464395,-2.5301660047607597,162,Northumberland Wildlife Trust,465697.19,233228.44,"Located in Northern England, the Border mires pSCI is considered to be one of the most important remaining active blanket bogs in the UK, outside Scotland.  The project focused on 15 sub-sites altogether covering approximately 40% of the total pSCI (as it was in 1999). These are situated in and around the Kielder Forest which is the largest man made forest in Northern Europe. They are also home to five annex I bird species, such as golden plover Pluvialis apricaria, golden eagle Aquila chrysaetos, and perigrine falcon falco peregrinus which will benefit substantially from the improvements to the quality of the habitat. 

In the past, agricultural drainage and afforestation have encroached onto the blanket bogs and resulted in drying out and degradation of the habitat. However, one positive aspect of the proximity of the forest is that grazing animals have been excluded and burning has not been carried out for over 30 years so much so that the blanket mire has a naturalness that is almost unique in the UK.The project was run by a partnership of government and non-governmental bodies and most of the actions carried were non recurring. Thus, ditches were blocked to reinstate the integrity of the bogs' hydrological systems, trees were cut and removed on some 200ha to enlarge the blanket bog area and finally naturally regenerated trees were removed from open bog. Since the project was also be breaking new ground with mire rehabilitation on previously afforested areas, there was a lot of interest by both forestry and conservation organisations on the project's successes. Two workshops were organised to present the results of the project and to promote further networking both within the UK and in the rest of Europe.

EU-LIFE co-financing provided a vital initial investment for the long term conservation of this unique site. Once the trees are removed and the ditches blocked the natural processes of peat formation will take over and, in time, the blanket bogs will become self sustaining."
238,index.cfm?fuseaction=search.dspPage&n_proj_id=5018,"LIFE Shiants - Protecting and restoring the Shiant Isles SPA through rat removal, and safeguarding other seabird island SPAs in the UK",LIFE13 NAT/UK/000209,"http://www.rspb.org.uk/shiantslife ,",2013,UK,NGO-Foundation,United Kingdom,Species ~ Birds /,endangered species / island / protected area / restoration measure /,Non applicable (i.e.species project) /,Alca torda / Fratercula arctica / Hydrobates pelagicus / Phalacrocorax aristotelis / Puffinus puffinus /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=5018,5018,68.0,UK9001041,The Shiant Isles,SPA,HS2 9RD,HS2 9RD,1048222,58.0171443139122,-6.437600906499861,33,The Royal Society for the Protection of Birds,1116088.0,558044.0,"The Shiant Isles Natura 2000 network site is a key site for seabirds. However, the site faces several threats, including the presence of invasive rats that predate important seabird colonies. When conditions were last assessed in 2008, both of the seabirds covered by the assessment – razorbill (<i>Alca torda</i>) and common guillemot (<i>Uria aalge</i>) – were classified as ‘unfavourable declining’. At present, few biosecurity plans exist for islands such as the Shiants, and no clear best practice guidelines are available. As a result, many key breeding colonies are vulnerable to invasions by alien species, and managers are ill prepared to respond to such invasions. Preparatory work for the LIFE project suggested that a sustainable eradication of rats was feasible at a reasonable cost on the Shiant Isles, particularly given their remote location."
239,index.cfm?fuseaction=search.dspPage&n_proj_id=1975,Capercaillie - Urgent Conservation Management for Scottish Capercaillie,LIFE02 NAT/UK/008541,"http://www.capercaillie-life.info/,",2002,UK,NGO-Foundation,United Kingdom,Species ~ Birds /,conflicting use / ecological assessment / environmental education / forest ecosystem / highland ecosystem / hunting / land purchase / management contract / management plan / monitoring / population dynamics / wildlife sanctuary /,Unknown (site without information) /,Tetrao urogallus /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=1975,1975,173.0,UK9002771,Glen Tanar,SPA,AB34 5EU,AB34 5EU,1587507,57.05261,-2.86659,121,"Caledonian Partnership, Highland Birchwoods",7355440.0,3677720.0,"The western capercaillie (Tetrao urogallus) is the largest species of grouse in the world and in Scotland, the species is facing extinction for a second time. It first disappeared in 1785 but was re-introduced from Sweden in 1837 as a game bird. By the 1970s the populations numbered around 20,000 birds.  Since then, however, its decline has been dramatic with population numbers dropping to around 1,000 birds.  Key threats include mortality through collisions with deer fences, predation of chicks, lack of suitable foraging sites for newly-hatched chicks and, above all, the severe fragmentation and reduced quality of the capercaillie's prime woodland habitats.   A number of emergency conservation efforts have been carried out in recent years but these were neither large scale nor wide spread and remained predominantly localised programmes."
240,index.cfm?fuseaction=search.dspPage&n_proj_id=1975,Capercaillie - Urgent Conservation Management for Scottish Capercaillie,LIFE02 NAT/UK/008541,"http://www.capercaillie-life.info/,",2002,UK,NGO-Foundation,United Kingdom,Species ~ Birds /,conflicting use / ecological assessment / environmental education / forest ecosystem / highland ecosystem / hunting / land purchase / management contract / management plan / monitoring / population dynamics / wildlife sanctuary /,Unknown (site without information) /,Tetrao urogallus /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=1975,1975,170.0,UK9002241,Cairngorms,SPA,PH22 1RB,PH22 1RB,558603,57.13328468676121,-3.6701625002622302,121,"Caledonian Partnership, Highland Birchwoods",7355440.0,3677720.0,"The western capercaillie (Tetrao urogallus) is the largest species of grouse in the world and in Scotland, the species is facing extinction for a second time. It first disappeared in 1785 but was re-introduced from Sweden in 1837 as a game bird. By the 1970s the populations numbered around 20,000 birds.  Since then, however, its decline has been dramatic with population numbers dropping to around 1,000 birds.  Key threats include mortality through collisions with deer fences, predation of chicks, lack of suitable foraging sites for newly-hatched chicks and, above all, the severe fragmentation and reduced quality of the capercaillie's prime woodland habitats.   A number of emergency conservation efforts have been carried out in recent years but these were neither large scale nor wide spread and remained predominantly localised programmes."
241,index.cfm?fuseaction=search.dspPage&n_proj_id=1975,Capercaillie - Urgent Conservation Management for Scottish Capercaillie,LIFE02 NAT/UK/008541,"http://www.capercaillie-life.info/,",2002,UK,NGO-Foundation,United Kingdom,Species ~ Birds /,conflicting use / ecological assessment / environmental education / forest ecosystem / highland ecosystem / hunting / land purchase / management contract / management plan / monitoring / population dynamics / wildlife sanctuary /,Unknown (site without information) /,Tetrao urogallus /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=1975,1975,171.0,UK9002561,Abernethy Forest,SPA,AB37 9ES,AB37 9ES,1587087,57.22912762,-3.323790082,121,"Caledonian Partnership, Highland Birchwoods",7355440.0,3677720.0,"The western capercaillie (Tetrao urogallus) is the largest species of grouse in the world and in Scotland, the species is facing extinction for a second time. It first disappeared in 1785 but was re-introduced from Sweden in 1837 as a game bird. By the 1970s the populations numbered around 20,000 birds.  Since then, however, its decline has been dramatic with population numbers dropping to around 1,000 birds.  Key threats include mortality through collisions with deer fences, predation of chicks, lack of suitable foraging sites for newly-hatched chicks and, above all, the severe fragmentation and reduced quality of the capercaillie's prime woodland habitats.   A number of emergency conservation efforts have been carried out in recent years but these were neither large scale nor wide spread and remained predominantly localised programmes."
242,index.cfm?fuseaction=search.dspPage&n_proj_id=1975,Capercaillie - Urgent Conservation Management for Scottish Capercaillie,LIFE02 NAT/UK/008541,"http://www.capercaillie-life.info/,",2002,UK,NGO-Foundation,United Kingdom,Species ~ Birds /,conflicting use / ecological assessment / environmental education / forest ecosystem / highland ecosystem / hunting / land purchase / management contract / management plan / monitoring / population dynamics / wildlife sanctuary /,Unknown (site without information) /,Tetrao urogallus /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=1975,1975,172.0,UK9002581,Kinveachy Forest,SPA,PH22 1TZ,PH22 1TZ,1802648,57.2037654016,-3.8379659331,121,"Caledonian Partnership, Highland Birchwoods",7355440.0,3677720.0,"The western capercaillie (Tetrao urogallus) is the largest species of grouse in the world and in Scotland, the species is facing extinction for a second time. It first disappeared in 1785 but was re-introduced from Sweden in 1837 as a game bird. By the 1970s the populations numbered around 20,000 birds.  Since then, however, its decline has been dramatic with population numbers dropping to around 1,000 birds.  Key threats include mortality through collisions with deer fences, predation of chicks, lack of suitable foraging sites for newly-hatched chicks and, above all, the severe fragmentation and reduced quality of the capercaillie's prime woodland habitats.   A number of emergency conservation efforts have been carried out in recent years but these were neither large scale nor wide spread and remained predominantly localised programmes."
243,index.cfm?fuseaction=search.dspPage&n_proj_id=1975,Capercaillie - Urgent Conservation Management for Scottish Capercaillie,LIFE02 NAT/UK/008541,"http://www.capercaillie-life.info/,",2002,UK,NGO-Foundation,United Kingdom,Species ~ Birds /,conflicting use / ecological assessment / environmental education / forest ecosystem / highland ecosystem / hunting / land purchase / management contract / management plan / monitoring / population dynamics / wildlife sanctuary /,Unknown (site without information) /,Tetrao urogallus /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=1975,1975,174.0,UK9002781,Ballochbuie,SPA,AB35 5TU,AB35 5TU,1586830,56.997944,-3.318367,121,"Caledonian Partnership, Highland Birchwoods",7355440.0,3677720.0,"The western capercaillie (Tetrao urogallus) is the largest species of grouse in the world and in Scotland, the species is facing extinction for a second time. It first disappeared in 1785 but was re-introduced from Sweden in 1837 as a game bird. By the 1970s the populations numbered around 20,000 birds.  Since then, however, its decline has been dramatic with population numbers dropping to around 1,000 birds.  Key threats include mortality through collisions with deer fences, predation of chicks, lack of suitable foraging sites for newly-hatched chicks and, above all, the severe fragmentation and reduced quality of the capercaillie's prime woodland habitats.   A number of emergency conservation efforts have been carried out in recent years but these were neither large scale nor wide spread and remained predominantly localised programmes."
244,index.cfm?fuseaction=search.dspPage&n_proj_id=1975,Capercaillie - Urgent Conservation Management for Scottish Capercaillie,LIFE02 NAT/UK/008541,"http://www.capercaillie-life.info/,",2002,UK,NGO-Foundation,United Kingdom,Species ~ Birds /,conflicting use / ecological assessment / environmental education / forest ecosystem / highland ecosystem / hunting / land purchase / management contract / management plan / monitoring / population dynamics / wildlife sanctuary /,Unknown (site without information) /,Tetrao urogallus /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=1975,1975,175.0,UK9003021,Loch Lomond,SPA,G83 8SB,G83 8SB,1134567,56.05428695896521,-4.495447352613519,121,"Caledonian Partnership, Highland Birchwoods",7355440.0,3677720.0,"The western capercaillie (Tetrao urogallus) is the largest species of grouse in the world and in Scotland, the species is facing extinction for a second time. It first disappeared in 1785 but was re-introduced from Sweden in 1837 as a game bird. By the 1970s the populations numbered around 20,000 birds.  Since then, however, its decline has been dramatic with population numbers dropping to around 1,000 birds.  Key threats include mortality through collisions with deer fences, predation of chicks, lack of suitable foraging sites for newly-hatched chicks and, above all, the severe fragmentation and reduced quality of the capercaillie's prime woodland habitats.   A number of emergency conservation efforts have been carried out in recent years but these were neither large scale nor wide spread and remained predominantly localised programmes."
245,index.cfm?fuseaction=search.dspPage&n_proj_id=4948,Cumbrian BogsLIFE+ - Restoration of degraded lowland raised bogs on three Cumbrian SCI/SACs,LIFE13 NAT/UK/000443,"https://www.gov.uk/government/publications/cumbrian-bogs-life-project,",2013,UK,Regional authority,United Kingdom,Habitats ~ Bogs and Mires /,protected area / restoration measure / wetland /,Active raised bogs / Degraded raised bogs still capable of natural regeneration /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=4948,4948,76.0,UK0019834,Roudsea Wood and Mosses,SCI,LA12 8PF,LA12 8PF,936623,54.216948,-2.994243,35,Natural England,6585236.0,3292618.0,"The area of relatively undisturbed lowland raised bog in the UK has diminished by about 94%, from 95 000 ha to 6 000 ha, over the past century. Up to 90% of lowland raised bogs have been modified, damaged or destroyed by past management activities such as peat cutting, drainage, forestry or agriculture, while three quarters of the habitat area is in poor condition. The county of Cumbria in north-west England still has 5 480 ha of lowland raised bog, of which 1 178 ha is degraded. Therefore, there is an urgent conservation need to restore these raised bogs."
246,index.cfm?fuseaction=search.dspPage&n_proj_id=4948,Cumbrian BogsLIFE+ - Restoration of degraded lowland raised bogs on three Cumbrian SCI/SACs,LIFE13 NAT/UK/000443,"https://www.gov.uk/government/publications/cumbrian-bogs-life-project,",2013,UK,Regional authority,United Kingdom,Habitats ~ Bogs and Mires /,protected area / restoration measure / wetland /,Active raised bogs / Degraded raised bogs still capable of natural regeneration /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=4948,4948,77.0,UK0030310,South Solway Mosses,SCI,CA7 5AP,CA7 5AP,1493677,54.9159987818497,-3.2460868746423,35,Natural England,6585236.0,3292618.0,"The area of relatively undisturbed lowland raised bog in the UK has diminished by about 94%, from 95 000 ha to 6 000 ha, over the past century. Up to 90% of lowland raised bogs have been modified, damaged or destroyed by past management activities such as peat cutting, drainage, forestry or agriculture, while three quarters of the habitat area is in poor condition. The county of Cumbria in north-west England still has 5 480 ha of lowland raised bog, of which 1 178 ha is degraded. Therefore, there is an urgent conservation need to restore these raised bogs."
247,index.cfm?fuseaction=search.dspPage&n_proj_id=4948,Cumbrian BogsLIFE+ - Restoration of degraded lowland raised bogs on three Cumbrian SCI/SACs,LIFE13 NAT/UK/000443,"https://www.gov.uk/government/publications/cumbrian-bogs-life-project,",2013,UK,Regional authority,United Kingdom,Habitats ~ Bogs and Mires /,protected area / restoration measure / wetland /,Active raised bogs / Degraded raised bogs still capable of natural regeneration /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=4948,4948,78.0,UK0030362,Bolton Fell Moss,SCI,CA6 6HT,CA6 6HT,1494798,55.015912,-2.816085,35,Natural England,6585236.0,3292618.0,"The area of relatively undisturbed lowland raised bog in the UK has diminished by about 94%, from 95 000 ha to 6 000 ha, over the past century. Up to 90% of lowland raised bogs have been modified, damaged or destroyed by past management activities such as peat cutting, drainage, forestry or agriculture, while three quarters of the habitat area is in poor condition. The county of Cumbria in north-west England still has 5 480 ha of lowland raised bog, of which 1 178 ha is degraded. Therefore, there is an urgent conservation need to restore these raised bogs."
248,index.cfm?fuseaction=search.dspPage&n_proj_id=1716,Scottish raised bogs - Restoration of Scottish raised bogs,LIFE00 NAT/UK/007078,,2000,UK,NGO-Foundation,United Kingdom,Habitats ~ Bogs and Mires /,drainage system / ecological assessment / environmental protection advice / environmental training / forest management / indicator / information network / integrated management / land restoration / landscape conservation policy / monitoring / pest control / public awareness campaign / renaturation / research project / restoration measure / site rehabilitation / water resource management / wetlands ecosystem /,Active raised bogs / Degraded raised bogs still capable of natural regeneration /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=1716,1716,196.0,UK0012907,Solway Mosses North,SCI,CA7 5AP,CA7 5AP,1493677,54.9159987818497,-3.2460868746423,130,Scottish Wildlife Trust,2139262.0,1458977.0,"Since the start of the nineteenth century the extent of primary, active, lowland raised bog in the UK decreased from 95,000 ha to 8,100 ha, a decline of 85%. Two thirds of the remaining area is found in Scotland, and, despite the scale of destruction, Scotland still holds a significant proportion of raised bogs in good condition.

The project focused on 45% of the existing resource in the UK within eleven SCIs (12 individual sites). All of the sites - whether large or small, private or public – had been subject to human intervention at some stage through peat cutting, drainage works, tree planting, scrub encroachment and grazing pressure. This is because raised bogs have traditionally been viewed as unproductive areas suitable only for ‘improvement’ through drainage and reclamation. They have little intrinsic economic value, especially since their use for domestic peat has all but disappeared."
249,index.cfm?fuseaction=search.dspPage&n_proj_id=1716,Scottish raised bogs - Restoration of Scottish raised bogs,LIFE00 NAT/UK/007078,,2000,UK,NGO-Foundation,United Kingdom,Habitats ~ Bogs and Mires /,drainage system / ecological assessment / environmental protection advice / environmental training / forest management / indicator / information network / integrated management / land restoration / landscape conservation policy / monitoring / pest control / public awareness campaign / renaturation / research project / restoration measure / site rehabilitation / water resource management / wetlands ecosystem /,Active raised bogs / Degraded raised bogs still capable of natural regeneration /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=1716,1716,195.0,UK0012902,Flanders Mosses,SCI,FK8 3QT,FK8 3QT,1173095,56.15069728569161,-4.16387695181343,130,Scottish Wildlife Trust,2139262.0,1458977.0,"Since the start of the nineteenth century the extent of primary, active, lowland raised bog in the UK decreased from 95,000 ha to 8,100 ha, a decline of 85%. Two thirds of the remaining area is found in Scotland, and, despite the scale of destruction, Scotland still holds a significant proportion of raised bogs in good condition.

The project focused on 45% of the existing resource in the UK within eleven SCIs (12 individual sites). All of the sites - whether large or small, private or public – had been subject to human intervention at some stage through peat cutting, drainage works, tree planting, scrub encroachment and grazing pressure. This is because raised bogs have traditionally been viewed as unproductive areas suitable only for ‘improvement’ through drainage and reclamation. They have little intrinsic economic value, especially since their use for domestic peat has all but disappeared."
250,index.cfm?fuseaction=search.dspPage&n_proj_id=1716,Scottish raised bogs - Restoration of Scottish raised bogs,LIFE00 NAT/UK/007078,,2000,UK,NGO-Foundation,United Kingdom,Habitats ~ Bogs and Mires /,drainage system / ecological assessment / environmental protection advice / environmental training / forest management / indicator / information network / integrated management / land restoration / landscape conservation policy / monitoring / pest control / public awareness campaign / renaturation / research project / restoration measure / site rehabilitation / water resource management / wetlands ecosystem /,Active raised bogs / Degraded raised bogs still capable of natural regeneration /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=1716,1716,197.0,UK0019756,"Bankhead Moss, Beith",SCI,KA15 1JZ,KA15 1JZ,994605,55.721166243312595,-4.61665952627699,130,Scottish Wildlife Trust,2139262.0,1458977.0,"Since the start of the nineteenth century the extent of primary, active, lowland raised bog in the UK decreased from 95,000 ha to 8,100 ha, a decline of 85%. Two thirds of the remaining area is found in Scotland, and, despite the scale of destruction, Scotland still holds a significant proportion of raised bogs in good condition.

The project focused on 45% of the existing resource in the UK within eleven SCIs (12 individual sites). All of the sites - whether large or small, private or public – had been subject to human intervention at some stage through peat cutting, drainage works, tree planting, scrub encroachment and grazing pressure. This is because raised bogs have traditionally been viewed as unproductive areas suitable only for ‘improvement’ through drainage and reclamation. They have little intrinsic economic value, especially since their use for domestic peat has all but disappeared."
